BEACON, b8:e6:25:02:55:ba, ff:ff:ff:ff:ff:ff, b8:e6:25:02:55:ba, 12, -72, 0, 23, 247, 2, 000000da4ae908f2, ATT790, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, dc:45:17:b4:6a:30, 10:0b:a9:7b:23:c0, dc:45:17:b4:6a:30, 22, -77, 0, 18, 233, 2, 00000037570521ab, ATT776, 1, 11, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 00:1f:33:37:66:44, 10:0b:a9:7b:23:c0, 00:1f:33:37:66:44, 22, -78, 0, 17, 66, 2, 000004d60e18eb1c, taylor, 1, 11, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
BEACON, 00:15:6d:fa:c5:57, ff:ff:ff:ff:ff:ff, 00:15:6d:fa:c5:57, 12, -80, 0, 15, 383, 12, 000000026143ec36, ctcco.com.Sheraton-BTH, 1, 44, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 00:15:6d:fa:c5:57, 10:0b:a9:7b:23:c0, 00:15:6d:fa:c5:57, 22, -79, 0, 16, 337, 12, 00000002614293a8, ctcco.com.Sheraton-BTH, 1, 44, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 90:b1:34:e6:87:40, 10:0b:a9:7b:23:c0, 90:b1:34:e6:87:40, 22, -77, 0, 18, 233, 2, 000002553014c295, ATT272, 1, 1, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, a0:21:b7:72:c8:a8, 10:0b:a9:7b:23:c0, a0:21:b7:72:c8:a8, 22, -78, 0, 17, 375, 2, 00000076ac6fbdd8, Naya Netgear, 1, 1, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
BEACON, 00:14:7c:4c:98:ae, ff:ff:ff:ff:ff:ff, 00:14:7c:4c:98:ae, 12, -86, 0, 9, 109, 2, 000004d60bc3b037, , 1, 1, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
BEACON, 00:17:9a:2c:61:a0, ff:ff:ff:ff:ff:ff, 00:17:9a:2c:61:a0, 12, -86, 0, 9, 140, 2, 000004c32457884f, dlink, 1, 1, 0, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, b8:e6:25:02:55:ba, 10:0b:a9:7b:23:c0, b8:e6:25:02:55:ba, 22, -70, 0, 25, 241, 2, 000000da4b154a08, ATT790, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 7c:bf:b1:6e:bf:20, 10:0b:a9:7b:23:c0, 7c:bf:b1:6e:bf:20, 22, -73, 0, 22, 233, 2, 000001dfcf2857e9, ATT880, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
BEACON, 7c:bf:b1:6e:bf:20, ff:ff:ff:ff:ff:ff, 7c:bf:b1:6e:bf:20, 12, -72, 0, 23, 239, 2, 000001dfcf289183, ATT880, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 7c:bf:b1:6e:bf:20, 10:0b:a9:7b:23:c0, 7c:bf:b1:6e:bf:20, 22, -73, 0, 22, 233, 2, 000001dfcf28d721, ATT880, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 7c:bf:b1:6e:bf:20, 10:0b:a9:7b:23:c0, 7c:bf:b1:6e:bf:20, 22, -74, 0, 21, 233, 2, 000001dfcf28ea63, ATT880, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 7c:bf:b1:6e:bf:20, 10:0b:a9:7b:23:c0, 7c:bf:b1:6e:bf:20, 22, -76, 0, 19, 233, 2, 000001dfcf28fe53, ATT880, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 7c:bf:b1:6e:bf:20, 10:0b:a9:7b:23:c0, 7c:bf:b1:6e:bf:20, 22, -76, 0, 19, 233, 2, 000001dfcf2907ca, ATT880, 1, 6, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, dc:45:17:b4:6a:30, 10:0b:a9:7b:23:c0, dc:45:17:b4:6a:30, 22, -75, 0, 20, 233, 2, 00000037573205f9, ATT776, 1, 11, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
PROBRP, 00:1f:33:37:66:44, 10:0b:a9:7b:23:c0, 00:1f:33:37:66:44, 22, -79, 0, 16, 66, 2, 000004d60e45cf27, taylor, 1, 11, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
BEACON, 00:1f:33:37:66:44, ff:ff:ff:ff:ff:ff, 00:1f:33:37:66:44, 12, -79, 0, 16, 72, 2, 000004d60e45e181, taylor, 1, 11, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
BEACON, 00:15:6d:fa:c5:57, ff:ff:ff:ff:ff:ff, 00:15:6d:fa:c5:57, 12, -78, 0, 17, 383, 12, 0000000261714d63, ctcco.com.Sheraton-BTH, 1, 44, 1, 0.0.0.0, 0.0.0.0, 0, 0, 0
